LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:35,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-44,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-45,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-46,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-46,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-48,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-50,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-51,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-50,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-52,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-51,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-43,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-42,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-40,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,Chika,C4:6E:1F:9D:29:38,-71, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-40,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-36,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-35,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-36,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-35,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-36,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-38,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-40,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-40,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
2020-04-13 01:14:36,1900-01-00 00:00:00,,A4:45:19:59:84:A8,-39,,0.000000,0.000000,0.000,0.000,Client
